#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A37492
#Date Time: 2023-06-27 08:42:32.768
#Sample rate: 80Hz
#Samples: 4991
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-30.5625,1.663871651603299
-30.55,1.608956041147176
-30.5375,1.565023552782277
-30.525,1.521091064417379
-30.5125,1.48448065744663
-30.5,1.451531291172955
-30.4875,1.422242965596356
-30.475,1.400276721413907
-30.4625,1.381971517928533
-30.45,1.370988395837308
-30.4375,1.363666314443158
-30.425,1.349022151654858
-30.4125,1.345361110957783
-30.4,1.349022151654858
-30.3875,1.349022151654858
-30.375,1.360005273746083
-30.3625,1.367327355140233
-30.35,1.370988395837308
-30.3375,1.374649436534383
-30.325,1.374649436534383
-30.3125,1.370988395837308
-30.3,1.360005273746083
-30.2875,1.349022151654858
-30.275,1.338039029563634
-30.2625,1.327055907472409
-30.25,1.316072785381184
-30.2375,1.30508966328996
-30.225,1.29044550050166
-30.2125,1.279462378410436
-30.2,1.272140297016286
-30.1875,1.264818215622136
-30.175,1.28312341910751
-30.1625,1.345361110957783
-30.15,1.473497535355405
-30.1375,1.671193732997449
-30.125,1.909161378307317
-30.1125,2.16543422710256
-30.1,2.418046035200728
-30.0875,2.656013680510596
-30.075,2.86103195954679
-30.0625,3.02577879091516
-30.05,3.142932093221557
-30.0375,3.216152907163055
-30.025,3.241780192042579
-30.0125,3.230797069951354
-30,3.19784770367768
-29.9875,3.146593133918632
-29.975,3.084355442068359
-29.9625,3.01845670952101
-29.95,2.945235895579513
-29.9375,2.87567612233509
-29.925,2.795133226999442
-29.9125,2.707268250269645
-29.9,2.619403273539847
-29.8875,2.535199337507124
-29.875,2.458317482868552
-29.8625,2.392418750321204
-29.85,2.341164180562155
-29.8375,2.297231692197256
-29.825,2.260621285226507
-29.8125,2.227671918952833
-29.8,2.194722552679159
-29.7875,2.15079006431426
-29.775,2.103196535252287
-29.7625,2.055603006190313
-29.75,2.008009477128339
-29.7375,1.964076988763441
-29.725,1.909161378307317
-29.7125,1.854245767851194
-29.7,1.792008076000921
-29.6875,1.733431424847723
-29.675,1.671193732997449
-29.6625,1.605295000450101
-29.65,1.543057308599828
-29.6375,1.488141698143705
-29.625,1.440548169081731
-29.6125,1.407598802808057
-29.6,1.381971517928533
-29.5875,1.367327355140233
-29.575,1.363666314443158
-29.5625,1.363666314443158
-29.55,1.370988395837308
-29.5375,1.381971517928533
-29.525,1.396615680716832
-29.5125,1.414920884202207
-29.5,1.436887128384656
-29.4875,1.458853372567105
-29.475,1.48448065744663
-29.4625,1.513768983023229
-29.45,1.539396267902753
-29.4375,1.565023552782277
-29.425,1.590650837661802
-29.4125,1.619939163238401
-29.4,1.645566448117925
-29.3875,1.674854773694524
-29.375,1.704143099271123
-29.3625,1.733431424847723
-29.35,1.759058709727247
-29.3375,1.788347035303846
-29.325,1.81397432018337
-29.3125,1.843262645759969
-29.3,1.883534093427793
-29.2875,1.956754907369291
-29.275,2.073908209675688
-29.2625,2.245977122438208
-29.25,2.450995401474402
-29.2375,2.68164096539012
-29.225,2.923269651397063
-29.2125,3.153915215312782
-29.2,3.366255575743126
-29.1875,3.538324488505646
-29.175,3.670121953600342
-29.1625,3.703071319874016
-29.15,3.615206343144219
-29.1375,3.527341366414421
-29.125,3.443137430381698
-29.1125,3.366255575743126
-29.1,3.289373721104553
-29.0875,3.21981394786013
-29.075,3.157576256009857
-29.0625,3.095338564159583
-29.05,3.036761913006385
-29.0375,2.981846302550262
-29.025,2.930591732791213
-29.0125,2.882998203729239
-29,2.835404674667266
-28.9875,2.791472186302367
-28.975,2.751200738634543
-28.9625,2.714590331663794
-28.95,2.677979924693045
-28.9375,2.641369517722296
-28.925,2.608420151448622
-28.9125,2.579131825872023
-28.9,2.549843500295424
-28.8875,2.51689413402175
-28.875,2.476622686353926
-28.8625,2.429029157291953
-28.85,2.36679146544168
-28.8375,2.297231692197256
-28.825,2.220349837558683
-28.8125,2.136145901525961
-28.8,2.048280924796163
-28.7875,1.964076988763441
-28.775,1.883534093427793
-28.7625,1.802991198092145
-28.75,1.729770384150648
-28.7375,1.660210610906224
-28.725,1.597972919055951
-28.7125,1.539396267902753
-28.7,1.488141698143705
-28.6875,1.440548169081731
-28.675,1.400276721413907
-28.6625,1.360005273746083
-28.65,1.323394866775334
-28.6375,1.29776758189581
-28.625,1.272140297016286
-28.6125,1.253835093530911
-28.6,1.235529890045537
-28.5875,1.217224686560162
-28.575,1.198919483074788
-28.5625,1.180614279589413
-28.55,1.162309076104039
-28.5375,1.144003872618664
-28.525,1.122037628436215
-28.5125,1.10373242495084
-28.5,1.085427221465466
-28.4875,1.070783058677166
-28.475,1.059799936585942
-28.4625,1.059799936585942
-28.45,1.074444099374241
-28.4375,1.13302075052744
-28.425,1.239190930742612
-28.4125,1.396615680716832
-28.4,1.601633959753026
-28.3875,1.82861848297167
-28.375,2.070247168978613
-28.3625,2.304553773591406
-28.35,2.51689413402175
-28.3375,2.685302006087195
-28.325,2.813438430484816
-28.3125,2.901303407214614
-28.3,2.948896936276588
-28.2875,2.970863180459037
-28.275,2.963541099064887
-28.2625,2.937913814185363
-28.25,2.904964447911689
-28.2375,2.864693000243865
-28.225,2.813438430484816
-28.2125,2.747539697937468
-28.2,2.674318883995971
-28.1875,2.593775988660323
-28.175,2.505911011930525
-28.1625,2.418046035200728
-28.15,2.33018105847093
-28.1375,2.253299203832357
-28.125,2.183739430587935
-28.1125,2.132484860828886
-28.1,2.092213413161062
-28.0875,2.055603006190313
-28.075,2.022653639916639
-28.0625,1.997026355037115
-28.05,1.964076988763441
-28.0375,1.923805541095617
-28.025,1.872550971336568
-28.0125,1.817635360880445
-28,1.759058709727247
-27.9875,1.696821017876974
-27.975,1.6345833260267
-27.9625,1.568684593479352
-27.95,1.506446901629079
-27.9375,1.451531291172955
-27.925,1.400276721413907
-27.9125,1.352683192351933
-27.9,1.312411744684109
-27.8875,1.28312341910751
-27.875,1.257496134227986
-27.8625,1.242851971439686
-27.85,1.228207808651387
-27.8375,1.224546767954312
-27.825,1.224546767954312
-27.8125,1.228207808651387
-27.8,1.235529890045537
-27.7875,1.242851971439686
-27.775,1.253835093530911
-27.7625,1.261157174925061
-27.75,1.264818215622136
-27.7375,1.279462378410436
-27.725,1.286784459804585
-27.7125,1.29776758189581
-27.7,1.30508966328996
-27.6875,1.308750703987035
-27.675,1.316072785381184
-27.6625,1.319733826078259
-27.65,1.327055907472409
-27.6375,1.341700070260709
-27.625,1.374649436534383
-27.6125,1.451531291172955
-27.6,1.576006674873502
-27.5875,1.748075587636022
-27.575,1.956754907369291
-27.5625,2.194722552679159
-27.55,2.436351238686102
-27.5375,2.674318883995971
-27.525,2.882998203729239
-27.5125,3.04774503509761
-27.5,3.172220418798156
-27.4875,3.256424354830879
-27.475,3.304017883892853
-27.4625,3.315001005984077
-27.45,3.307678924589927
-27.4375,3.285712680407478
-27.425,3.252763314133804
-27.4125,3.20516978507183
-27.4,3.153915215312782
-27.3875,3.091677523462509
-27.375,3.014795668823936
-27.3625,2.926930692094138
-27.35,2.835404674667266
-27.3375,2.747539697937468
-27.325,2.666996802601821
-27.3125,2.590114947963248
-27.3,2.5242162154159
-27.2875,2.465639564262701
-27.275,2.414384994503653
-27.2625,2.36679146544168
-27.25,2.319197936379706
-27.2375,2.267943366620657
-27.225,2.209366715467459
-27.2125,2.139806942223036
-27.2,2.066586128281538
-27.1875,1.982382192248815
-27.175,1.887195134124868
-27.1625,1.795669116697996
-27.15,1.700482058574048
-27.1375,1.608956041147176
-27.125,1.524752105114453
-27.1125,1.444209209778806
-27.1,1.367327355140233
-27.0875,1.29776758189581
-27.075,1.239190930742612
-27.0625,1.184275320286488
-27.05,1.144003872618664
-27.0375,1.11105450634499
-27.025,1.089088262162541
-27.0125,1.070783058677166
-27,1.056138895888867
-26.9875,1.048816814494717
-26.975,1.045155773797642
-26.9625,1.048816814494717
-26.95,1.056138895888867
-26.9375,1.063460977283017
-26.925,1.067122017980092
-26.9125,1.070783058677166
-26.9,1.078105140071316
-26.8875,1.081766180768391
-26.875,1.089088262162541
-26.8625,1.10373242495084
-26.85,1.136681791224515
-26.8375,1.202580523771863
-26.825,1.312411744684109
-26.8125,1.46983649465833
-26.8,1.667532692300374
-26.7875,1.890856174821943
-26.775,2.125162779434736
-26.7625,2.355808343350454
-26.75,2.560826622386649
-26.7375,2.736556575846244
-26.725,2.879337163032165
-26.7125,2.978185261853187
-26.7,3.044083994400535
-26.6875,3.077033360674209
-26.675,3.084355442068359
-26.6625,3.073372319977134
-26.65,3.051406075794685
-26.6375,3.01845670952101
-26.625,2.967202139761962
-26.6125,2.904964447911689
-26.6,2.835404674667266
-26.5875,2.751200738634543
-26.575,2.666996802601821
-26.5625,2.582792866569098
-26.55,2.505911011930525
-26.5375,2.440012279383177
-26.525,2.385096668927054
-26.5125,2.333842099168005
-26.5,2.293570651500181
-26.4875,2.253299203832357
-26.475,2.213027756164534
-26.4625,2.169095267799635
-26.45,2.125162779434736
-26.4375,2.073908209675688
-26.425,2.022653639916639
-26.4125,1.960415948066366
-26.4,1.890856174821943
-26.3875,1.81397432018337
-26.375,1.737092465544797
-26.3625,1.660210610906224
-26.35,1.583328756267652
-26.3375,1.510107942326154
-26.325,1.444209209778806
-26.3125,1.385632558625607
-26.3,1.338039029563634
-26.2875,1.301428622592885
-26.275,1.268479256319211
-26.2625,1.246513012136761
-26.25,1.231868849348462
-26.2375,1.224546767954312
-26.225,1.220885727257237
-26.2125,1.220885727257237
-26.2,1.224546767954312
-26.1875,1.228207808651387
-26.175,1.235529890045537
-26.1625,1.246513012136761
-26.15,1.257496134227986
-26.1375,1.272140297016286
-26.125,1.294106541198735
-26.1125,1.316072785381184
-26.1,1.341700070260709
-26.0875,1.378310477231458
-26.075,1.440548169081731
-26.0625,1.539396267902753
-26.05,1.682176855088674
-26.0375,1.868889930639493
-26.025,2.088552372463987
-26.0125,2.333842099168005
-26,2.582792866569098
-25.9875,2.813438430484816
-25.975,3.01845670952101
-25.9625,3.186864581586456
-25.95,3.307678924589927
-25.9375,3.3992049420168
-25.925,3.454120552472923
-25.9125,3.476086796655372
-25.9,3.479747837352448
-25.8875,3.457781593169998
-25.875,3.39188286062265
-25.8625,3.315001005984077
-25.85,3.241780192042579
-25.8375,3.175881459495231
-25.825,3.106321686250808
-25.8125,3.02577879091516
-25.8,2.941574854882438
-25.7875,2.86103195954679
-25.775,2.787811145605292
-25.7625,2.725573453755019
-25.75,2.666996802601821
-25.7375,2.615742232842772
-25.725,2.564487663083724
-25.7125,2.5095720526276
-25.7,2.454656442171477
-25.6875,2.388757709624129
-25.675,2.315536895682631
-25.6625,2.234994000346983
-25.65,2.154451105011336
-25.6375,2.066586128281538
-25.625,1.975060110854665
-25.6125,1.879873052730718
-25.6,1.781024953909696
-25.5875,1.682176855088674
-25.575,1.586989796964727
-25.5625,1.495463779537854
-25.55,1.411259843505132
-25.5375,1.338039029563634
-25.525,1.268479256319211
-25.5125,1.209902605166012
-25.5,1.158648035406964
-25.4875,1.11837658773914
-25.475,1.089088262162541
-25.4625,1.067122017980092
-25.45,1.052477855191792
-25.4375,1.045155773797642
-25.425,1.041494733100567
-25.4125,1.034172651706417
-25.4,1.026850570312268
-25.3875,1.015867448221043
-25.375,1.012206407523968
-25.3625,1.004884326129818
-25.35,1.004884326129818
-25.3375,1.008545366826893
-25.325,1.019528488918118
-25.3125,1.037833692403492
-25.3,1.070783058677166
-25.2875,1.13302075052744
-25.275,1.246513012136761
-25.2625,1.403937762110982
-25.25,1.605295000450101
-25.2375,1.839601605062894
-25.225,2.095874453858137
-25.2125,2.34482522125923
-25.2,2.575470785174948
-25.1875,2.765844901422843
-25.175,2.919608610699989
-25.1625,3.029439831612236
-25.15,3.098999604856658
-25.1375,3.142932093221557
-25.125,3.157576256009857
-25.1125,3.157576256009857
-25.1,3.139271052524482
-25.0875,3.109982726947883
-25.075,3.066050238582984
-25.0625,3.003812546732711
-25.05,2.923269651397063
-25.0375,2.831743633970191
-25.025,2.732895535149169
-25.0125,2.637708477025221
-25,2.549843500295424
-24.9875,2.469300604959777
-24.975,2.410723953806578
-24.9625,2.355808343350454
-24.95,2.304553773591406
-24.9375,2.253299203832357
-24.925,2.202044634073309
-24.9125,2.147129023617186
-24.9,2.084891331766912
-24.8875,2.015331558522489
-24.875,1.945771785278066
-24.8625,1.861567849245344
-24.85,1.777363913212621
-24.8375,1.685837895785749
-24.825,1.586989796964727
-24.8125,1.488141698143705
-24.8,1.392954640019757
-24.7875,1.301428622592885
-24.775,1.217224686560162
-24.7625,1.140342831921589
-24.75,1.070783058677166
-24.7375,1.012206407523968
-24.725,0.9609518377649195
-24.7125,0.9170193494000208
-24.7,0.8840699831263468
-24.6875,0.8621037389438974
-24.675,0.8474595761555979
-24.6625,0.8401374947614481
-24.65,0.8401374947614481
-24.6375,0.8401374947614481
-24.625,0.8437985354585229
-24.6125,0.8437985354585229
-24.6,0.8401374947614481
-24.5875,0.8364764540643731
-24.575,0.8291543726702233
-24.5625,0.8218322912760735
-24.55,0.8145102098819238
-24.5375,0.8108491691848488
-24.525,0.8145102098819238
-24.5125,0.8291543726702233
-24.5,0.8621037389438974
-24.4875,0.9353245528853953
-24.475,1.067122017980092
-24.4625,1.250174052833836
-24.45,1.480819616749555
-24.4375,1.737092465544797
-24.425,2.004348436431265
-24.4125,2.256960244529433
-24.4,2.483944767748076
-24.3875,2.666996802601821
-24.375,2.806116349090667
-24.3625,2.901303407214614
-24.35,2.956219017670737
-24.3375,2.981846302550262
-24.325,2.985507343247336
-24.3125,2.970863180459037
-24.3,2.948896936276588
-24.2875,2.915947570002913
-24.275,2.86835404094094
-24.2625,2.798794267696517
-24.25,2.714590331663794
-24.2375,2.619403273539847
-24.225,2.527877256112975
-24.2125,2.436351238686102
-24.2,2.35946938404753
-24.1875,2.297231692197256
-24.175,2.249638163135283
-24.1625,2.213027756164534
-24.15,2.176417349193785
-24.1375,2.139806942223036
-24.125,2.095874453858137
-24.1125,2.048280924796163
-24.1,1.997026355037115
-24.0875,1.934788663186842
-24.075,1.861567849245344
-24.0625,1.784685994606771
-24.05,1.707804139968198
-24.0375,1.627261244632551
-24.025,1.550379389993978
-24.0125,1.473497535355405
-24,1.400276721413907
-23.9875,1.330716948169484
-23.975,1.272140297016286
-23.9625,1.220885727257237
-23.95,1.180614279589413
-23.9375,1.147664913315739
-23.925,1.12569866913329
-23.9125,1.114715547042065
-23.9,1.114715547042065
-23.8875,1.122037628436215
-23.875,1.140342831921589
-23.8625,1.169631157498189
-23.85,1.206241564468937
-23.8375,1.250174052833836
-23.825,1.294106541198735
-23.8125,1.338039029563634
-23.8,1.378310477231458
-23.7875,1.418581924899281
-23.775,1.45519233187003
-23.7625,1.491802738840779
-23.75,1.524752105114453
-23.7375,1.557701471388127
-23.725,1.586989796964727
-23.7125,1.619939163238401
-23.7,1.663871651603299
-23.6875,1.729770384150648
-23.675,1.839601605062894
-23.6625,2.011670517825415
-23.65,2.227671918952833
-23.6375,2.469300604959777
-23.625,2.729234494452094
-23.6125,2.978185261853187
-23.6,3.20516978507183
-23.5875,3.3992049420168
-23.575,3.549307610596871
-23.5625,3.655477790812042
-23.55,3.714054441965241
-23.5375,3.73602068614769
-23.525,3.72869860475354
-23.5125,3.695749238479866
-23.5,3.651816750114968
-23.4875,3.593240098961769
-23.475,3.523680325717346
-23.4625,3.443137430381698
-23.45,3.347950372257751
-23.4375,3.245441232739654
-23.425,3.142932093221557
-23.4125,3.04042295370346
-23.4,2.952557976973663
-23.3875,2.879337163032165
-23.375,2.817099471181892
-23.3625,2.769505942119918
-23.35,2.729234494452094
-23.3375,2.68896304678427
-23.325,2.648691599116446
-23.3125,2.601098070054473
-23.3,2.549843500295424
-23.2875,2.491266849142226
-23.275,2.425368116594877
-23.2625,2.35214730265338
-23.25,2.271604407317732
-23.2375,2.191061511982084
-23.225,2.099535494555212
-23.2125,2.011670517825415
-23.2,1.916483459701467
-23.1875,1.82861848297167
-23.175,1.740753506241872
-23.1625,1.667532692300374
-23.15,1.601633959753026
-23.1375,1.546718349296903
-23.125,1.506446901629079
-23.1125,1.46983649465833
-23.1,1.447870250475881
-23.0875,1.433226087687581
-23.075,1.422242965596356
-23.0625,1.414920884202207
-23.05,1.411259843505132
-23.0375,1.407598802808057
-23.025,1.407598802808057
-23.0125,1.407598802808057
-23,1.407598802808057
-22.9875,1.407598802808057
-22.975,1.403937762110982
-22.9625,1.396615680716832
-22.95,1.389293599322682
-22.9375,1.381971517928533
-22.925,1.381971517928533
-22.9125,1.381971517928533
-22.9,1.396615680716832
-22.8875,1.433226087687581
-22.875,1.524752105114453
-22.8625,1.674854773694524
-22.85,1.865228889942419
-22.8375,2.095874453858137
-22.825,2.34482522125923
-22.8125,2.593775988660323
-22.8,2.824421552576041
-22.7875,3.01845670952101
-22.775,3.172220418798156
-22.7625,3.282051639710403
-22.75,3.347950372257751
-22.7375,3.380899738531425
-22.725,3.388221819925575
-22.7125,3.362594535046051
-22.7,3.289373721104553
-22.6875,3.21981394786013
-22.675,3.153915215312782
-22.6625,3.095338564159583
-22.65,3.036761913006385
-22.6375,2.978185261853187
-22.625,2.915947570002913
-22.6125,2.839065715364341
-22.6,2.762183860725768
-22.5875,2.692624087481345
-22.575,2.630386395631072
-22.5625,2.575470785174948
-22.55,2.5242162154159
-22.5375,2.476622686353926
-22.525,2.425368116594877
-22.5125,2.374113546835829
-22.5,2.319197936379706
-22.4875,2.256960244529433
-22.475,2.194722552679159
-22.4625,2.128823820131811
-22.45,2.048280924796163
-22.4375,1.967738029460516
-22.425,1.883534093427793
-22.4125,1.792008076000921
-22.4,1.704143099271123
-22.3875,1.623600203935476
-22.375,1.546718349296903
-22.3625,1.47715857605248
-22.35,1.414920884202207
-22.3375,1.356344233049008
-22.325,1.308750703987035
-22.3125,1.261157174925061
-22.3,1.228207808651387
-22.2875,1.198919483074788
-22.275,1.180614279589413
-22.2625,1.173292198195264
-22.25,1.165970116801114
-22.2375,1.165970116801114
-22.225,1.169631157498189
-22.2125,1.173292198195264
-22.2,1.180614279589413
-22.1875,1.184275320286488
-22.175,1.187936360983563
-22.1625,1.187936360983563
-22.15,1.187936360983563
-22.1375,1.184275320286488
-22.125,1.180614279589413
-22.1125,1.173292198195264
-22.1,1.165970116801114
-22.0875,1.162309076104039
-22.075,1.165970116801114
-22.0625,1.191597401680638
-22.05,1.261157174925061
-22.0375,1.385632558625607
-22.025,1.565023552782277
-22.0125,1.792008076000921
-22,2.051941965493238
-21.9875,2.32285897707678
-21.975,2.582792866569098
-21.9625,2.817099471181892
-21.95,3.011134628126861
-21.9375,3.157576256009857
-21.925,3.263746436225029
-21.9125,3.329645168772377
-21.9,3.369916616440201
-21.8875,3.37723869783435
-21.875,3.315001005984077
-21.8625,3.245441232739654
-21.85,3.179542500192306
-21.8375,3.117304808342033
-21.825,3.05506711649176
-21.8125,2.996490465338561
-21.8,2.930591732791213
-21.7875,2.85370987815264
-21.775,2.765844901422843
-21.7625,2.685302006087195
-21.75,2.604759110751548
-21.7375,2.535199337507124
-21.725,2.472961645656851
-21.7125,2.414384994503653
-21.7,2.35946938404753
-21.6875,2.300892732894331
-21.675,2.242316081741133
-21.6625,2.18007838989086
-21.65,2.110518616646436
-21.6375,2.033636762007864
-21.625,1.945771785278066
-21.6125,1.846923686457044
-21.6,1.751736628333097
-21.5875,1.649227488815
-21.575,1.546718349296903
-21.5625,1.45519233187003
-21.55,1.363666314443158
-21.5375,1.279462378410436
-21.525,1.198919483074788
-21.5125,1.12569866913329
-21.5,1.070783058677166
-21.4875,1.023189529615193
-21.475,0.982918081947369
-21.4625,0.9572907970678447
-21.45,0.9353245528853953
-21.4375,0.9243414307941706
-21.425,0.9170193494000208
-21.4125,0.9170193494000208
-21.4,0.9206803900970957
-21.3875,0.9280024714912455
-21.375,0.9316635121883204
-21.3625,0.9426466342795451
-21.35,0.9536297563707697
-21.3375,0.9609518377649195
-21.325,0.9719349598561442
-21.3125,0.979257041250294
-21.3,0.982918081947369
-21.2875,0.9865791226444438
-21.275,0.9865791226444438
-21.2625,0.982918081947369
-21.25,0.982918081947369
-21.2375,0.982918081947369
-21.225,0.9865791226444438
-21.2125,1.004884326129818
-21.2,1.052477855191792
-21.1875,1.151325954012814
-21.175,1.308750703987035
-21.1625,1.528413145811528
-21.15,1.788347035303846
-21.1375,2.081230291069837
-21.125,2.377774587532904
-21.1125,2.652352639813521
-21.1,2.897642366517539
-21.0875,3.095338564159583
-21.075,3.249102273436729
-21.0625,3.358933494348976
-21.05,3.424832226896324
-21.0375,3.454120552472923
-21.025,3.457781593169998
-21.0125,3.443137430381698
-21,3.410188064108024
-20.9875,3.366255575743126
-20.975,3.307678924589927
-20.9625,3.238119151345504
-20.95,3.150254174615707
-20.9375,3.05506711649176
-20.925,2.956219017670737
-20.9125,2.857370918849715
-20.9,2.765844901422843
-20.8875,2.685302006087195
-20.875,2.608420151448622
-20.8625,2.542521418901274
-20.85,2.480283727051001
-20.8375,2.421707075897803
-20.825,2.36679146544168
-20.8125,2.300892732894331
-20.8,2.231332959649908
-20.7875,2.15079006431426
-20.775,2.062925087584463
-20.7625,1.967738029460516
-20.75,1.865228889942419
-20.7375,1.759058709727247
-20.725,1.652888529512075
-20.7125,1.546718349296903
-20.7,1.440548169081731
-20.6875,1.334377988866559
-20.675,1.239190930742612
-20.6625,1.144003872618664
-20.65,1.063460977283017
-20.6375,0.9902401633415188
-20.625,0.9316635121883204
-20.6125,0.8804089424292718
-20.6,0.8401374947614481
-20.5875,0.8108491691848488
-20.575,0.7888829250023994
-20.5625,0.7778998029111748
-20.55,0.7742387622140999
-20.5375,0.7742387622140999
-20.525,0.7852218843053246
-20.5125,0.803527087790699
-20.5,0.8181712505789986
-20.4875,0.8328154133672983
-20.475,0.8474595761555979
-20.4625,0.8621037389438974
-20.45,0.8730868610351221
-20.4375,0.8877310238234216
-20.425,0.9060362273087961
-20.4125,0.9243414307941706
-20.4,0.9463076749766199
-20.3875,0.9682739191590694
-20.375,0.9902401633415188
-20.3625,1.012206407523968
-20.35,1.041494733100567
-20.3375,1.085427221465466
-20.325,1.173292198195264
-20.3125,1.323394866775334
-20.3,1.539396267902753
-20.2875,1.80665223878922
-20.275,2.099535494555212
-20.2625,2.399740831715353
-20.25,2.677979924693045
-20.2375,2.915947570002913
-20.225,3.102660645553733
-20.2125,3.23445811064843
-20.2,3.311339965287002
-20.1875,3.344289331560676
-20.175,3.336967250166527
-20.1625,3.304017883892853
-20.15,3.249102273436729
-20.1375,3.175881459495231
-20.125,3.095338564159583
-20.1125,3.003812546732711
-20.1,2.897642366517539
-20.0875,2.780489064211142
-20.075,2.656013680510596
-20.0625,2.53153829681005
-20.05,2.414384994503653
-20.0375,2.308214814288481
-20.025,2.216688796861609
-20.0125,2.136145901525961
-20,2.070247168978613
-19.9875,2.011670517825415
-19.975,1.956754907369291
-19.9625,1.901839296913168
-19.95,1.843262645759969
-19.9375,1.784685994606771
-19.925,1.722448302756498
-19.9125,1.65654957020915
-19.9,1.597972919055951
-19.8875,1.539396267902753
-19.875,1.488141698143705
-19.8625,1.436887128384656
-19.85,1.389293599322682
-19.8375,1.349022151654858
-19.825,1.316072785381184
-19.8125,1.286784459804585
-19.8,1.268479256319211
-19.7875,1.261157174925061
-19.775,1.264818215622136
-19.7625,1.28312341910751
-19.75,1.312411744684109
-19.7375,1.352683192351933
-19.725,1.396615680716832
-19.7125,1.444209209778806
-19.7,1.495463779537854
-19.6875,1.546718349296903
-19.675,1.597972919055951
-19.6625,1.65654957020915
-19.65,1.715126221362348
-19.6375,1.770041831818471
-19.625,1.824957442274595
-19.6125,1.868889930639493
-19.6,1.909161378307317
-19.5875,1.942110744580992
-19.575,1.964076988763441
-19.5625,1.975060110854665
-19.55,1.97872115155174
-19.5375,1.975060110854665
-19.525,1.975060110854665
-19.5125,1.971399070157591
-19.5,1.975060110854665
-19.4875,1.997026355037115
-19.475,2.055603006190313
-19.4625,2.176417349193785
-19.45,2.35946938404753
-19.4375,2.590114947963248
-19.425,2.846387796758491
-19.4125,3.109982726947883
-19.4,3.358933494348976
-19.3875,3.578595936173469
-19.375,3.754325889633065
-19.3625,3.842190866362862
-19.35,3.842190866362862
-19.3375,3.842190866362862
-19.325,3.842190866362862
-19.3125,3.842190866362862
-19.3,3.790936296603813
-19.2875,3.692088197782792
-19.275,3.600562180355919
-19.2625,3.509036162929047
-19.25,3.424832226896324
-19.2375,3.329645168772377
-19.225,3.223474988557205
-19.2125,3.113643767644958
-19.2,3.014795668823936
-19.1875,2.923269651397063
-19.175,2.850048837455565
-19.1625,2.787811145605292
-19.15,2.729234494452094
-19.1375,2.677979924693045
-19.125,2.630386395631072
-19.1125,2.575470785174948
-19.1,2.520555174718825
-19.0875,2.458317482868552
-19.075,2.385096668927054
-19.0625,2.308214814288481
-19.05,2.224010878255758
-19.0375,2.132484860828886
-19.025,2.033636762007864
-19.0125,1.931127622489767
-19,1.824957442274595
-18.9875,1.726109343453573
-18.975,1.627261244632551
-18.9625,1.539396267902753
-18.95,1.458853372567105
-18.9375,1.385632558625607
-18.925,1.327055907472409
-18.9125,1.279462378410436
-18.9,1.239190930742612
-18.8875,1.206241564468937
-18.875,1.187936360983563
-18.8625,1.173292198195264
-18.85,1.169631157498189
-18.8375,1.169631157498189
-18.825,1.173292198195264
-18.8125,1.180614279589413
-18.8,1.187936360983563
-18.7875,1.195258442377713
-18.775,1.198919483074788
-18.7625,1.202580523771863
-18.75,1.202580523771863
-18.7375,1.202580523771863
-18.725,1.206241564468937
-18.7125,1.206241564468937
-18.7,1.209902605166012
-18.6875,1.209902605166012
-18.675,1.220885727257237
-18.6625,1.250174052833836
-18.65,1.319733826078259
-18.6375,1.458853372567105
-18.625,1.65654957020915
-18.6125,1.901839296913168
-18.6,2.17275630849671
-18.5875,2.454656442171477
-18.575,2.718251372360869
-18.5625,2.959880058367812
-18.55,3.157576256009857
-18.5375,3.307678924589927
-18.525,3.410188064108024
-18.5125,3.468764715261223
-18.5,3.479747837352448
-18.4875,3.413849104805099
-18.475,3.336967250166527
-18.4625,3.263746436225029
-18.45,3.19784770367768
-18.4375,3.131948971130333
-18.425,3.073372319977134
-18.4125,3.014795668823936
-18.4,2.952557976973663
-18.3875,2.879337163032165
-18.375,2.795133226999442
-18.3625,2.718251372360869
-18.35,2.645030558419371
-18.3375,2.575470785174948
-18.325,2.51689413402175
-18.3125,2.469300604959777
-18.3,2.421707075897803
-18.2875,2.370452506138754
-18.275,2.315536895682631
-18.2625,2.260621285226507
-18.25,2.198383593376234
-18.2375,2.128823820131811
-18.225,2.051941965493238
-18.2125,1.967738029460516
-18.2,1.887195134124868
-18.1875,1.802991198092145
-18.175,1.722448302756498
-18.1625,1.645566448117925
-18.15,1.568684593479352
-18.1375,1.491802738840779
-18.125,1.418581924899281
-18.1125,1.349022151654858
-18.1,1.286784459804585
-18.0875,1.224546767954312
-18.075,1.169631157498189
-18.0625,1.12569866913329
-18.05,1.081766180768391
-18.0375,1.048816814494717
-18.025,1.019528488918118
-18.0125,0.9939012040385936
-18,0.9719349598561442
-17.9875,0.9536297563707697
-17.975,0.9426466342795451
-17.9625,0.9426466342795451
-17.95,0.9426466342795451
-17.9375,0.9499687156736949
-17.925,0.9646128784619945
-17.9125,0.979257041250294
-17.9,0.9939012040385936
-17.8875,1.015867448221043
-17.875,1.037833692403492
-17.8625,1.059799936585942
-17.85,1.096410343556691
